2024-09-28 11:16:04 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1a18c830, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@39ae21e3, org.springframework.security.web.context.SecurityContextHolderFilter@5553d85c, org.springframework.security.web.header.HeaderWriterFilter@546c3b1c, org.springframework.security.web.authentication.logout.LogoutFilter@6f894539, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5bfc5389, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@11d2852a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5380427b, org.springframework.security.web.access.ExceptionTranslationFilter@16eb81f5, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4d856839]
2024-09-28 11:16:05 INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-09-28 11:16:05 INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-09-28 11:16:05 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1996"]
2024-09-28 11:16:05 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 1996 (http) with context path ''
2024-09-28 11:16:05 INFO  com.cab.DemoApplication - Started DemoApplication in 2.655 seconds (process running for 1003.627)
2024-09-28 11:16:05 INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-09-28 11:16:11 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-09-28 11:16:11 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-09-28 11:16:11 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2024-09-28 11:25:56 INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 100 class path changes (0 additions, 0 deletions, 100 modifications)
2024-09-28 11:25:57 INFO  o.a.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-1996"]
2024-09-28 11:25:57 INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2024-09-28 11:25:57 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-09-28 11:25:57 INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-1996"]
2024-09-28 11:25:57 INFO  o.a.coyote.http11.Http11NioProtocol - Destroying ProtocolHandler ["http-nio-1996"]
2024-09-28 11:25:57 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-09-28 11:25:57 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Shutdown initiated...
2024-09-28 11:25:57 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Shutdown completed.
2024-09-28 11:25:58 INFO  com.cab.DemoApplication - Starting DemoApplication using Java 17.0.9 with PID 17124 (C:\Users\byama\Desktop\Documents\WebLabs Projects\CabBooking\onlineCabBooking\onlineCabBooking\target\classes started by byama in C:\Users\byama\Desktop\Documents\WebLabs Projects\CabBooking\onlineCabBooking\onlineCabBooking)
2024-09-28 11:25:58 INFO  com.cab.DemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-28 11:26:02 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-09-28 11:26:02 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 76 ms. Found 13 JPA repository interfaces.
2024-09-28 11:26:02 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1996 (http)
2024-09-28 11:26:02 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1996"]
2024-09-28 11:26:02 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-09-28 11:26:02 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.7]
2024-09-28 11:26:02 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-09-28 11:26:02 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4724 ms
2024-09-28 11:26:03 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-09-28 11:26:03 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Starting...
2024-09-28 11:26:03 INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-4 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2f29e76d
2024-09-28 11:26:03 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Start completed.
2024-09-28 11:26:03 INFO  SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2024-09-28 11:26:03 WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-09-28 11:26:03 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-09-28 11:26:03 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-09-28 11:26:03 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
